brand,branch,addr,sido,sigugun,dongmyun,lat,lng
배스킨라빈스,강릉주문진점,강원 강릉시 주문진읍 주문로 53 (교항리),강원도,강릉시,주문진읍,37.8887328,128.8254826
배스킨라빈스,강릉유천점,강원 강릉시 홍제동 1022-4 1층,강원도,강릉시,홍제동,37.7568207,128.8700634
배스킨라빈스,강릉교동점,강원 강릉시 교동광장로 135,강원도,강릉시,교동,37.7645286,128.8796723
배스킨라빈스,강릉대학로점,강원 강릉시 경강로 2096,강원도,강릉시,임당동,37.7545310,128.8962015
배스킨라빈스,강릉포남점,강원 강릉시 포남동 1186,강원도,강릉시,포남동,37.7701659,128.9126992
배스킨라빈스,강릉입암점,"강원 강릉시 입암동 708-1, 1층 105호(입암동)",강원도,강릉시,입암동,37.7595347,128.9189689
배스킨라빈스,강릉이마트점,강원 강릉시 경강로 2398-10 (송정동) 이마트 1층,강원도,강릉시,송정동,37.7705547,128.9226542
배스킨라빈스,동해나안점,강원 동해시 나안동 177-7,강원도,동해시,나안동,37.4863022,129.1097397
배스킨라빈스,동해천곡점,강원 동해시 대학로 31 101호,강원도,동해시,천곡동,37.5228128,129.1122426
배스킨라빈스,삼척쏠비치점,강원 삼척시 갈천동 225 로비 1층,강원도,삼척시,갈천동,37.4710553,129.1645705
배스킨라빈스,삼척남양점,강원 삼척시 남양동 17-13,강원도,삼척시,남양동,37.4437700,129.1637193
배스킨라빈스,속초조양점,"강원 속초시 동해대로 4024,111(조양동,1층111~112호)",강원도,속초시,조양동,38.1902066,128.5945497
배스킨라빈스,속초중앙점,강원 속초시 중앙로 136,강원도,속초시,중앙동,38.2028604,128.5909012
배스킨라빈스,강원양구점,강원 양구군 양구읍 중앙길 9,강원도,양구군,양구읍,38.1070449,127.9893862
배스킨라빈스,영월점,강원 영월군 영월읍 중앙로 17,강원도,영월군,영월읍,37.1836759,128.4656135
배스킨라빈스,문막점,강원 원주시 문막읍 건등리 200-6 1층,강원도,원주시,문막읍,37.3204064,127.8329361
배스킨라빈스,원주기업센텀점,강원 원주시 지정면 가곡리 1497-1,강원도,원주시,지정면,37.3825159,127.8730546
배스킨라빈스,원주기업스타점,"강원 원주시 지정면 신지정로 211, 스타세븐상가 156호",강원도,원주시,지정면,37.3741912,127.8727314
배스킨라빈스,원주단계점,강원 원주시 단계동 1216,강원도,원주시,단계동,37.3520636,127.9260707
배스킨라빈스,원주터미널점,강원 원주시 서원대로 171 원주시외버스터미널,강원도,원주시,단계동,37.3448152,127.9308917
배스킨라빈스,원주무실점,강원 원주시 무실동 1857-10 (시네씨티타워 1층),강원도,원주시,무실동,37.3348592,127.9301490
배스킨라빈스,원주태장점,강원 원주시 북원로 2706,강원도,원주시,태장동,37.3850834,127.9479381
배스킨라빈스,원주중앙점,강원 원주시 원일로 122-2 (중앙동),강원도,원주시,중앙동,37.3504942,127.9483258
배스킨라빈스,원주구곡점,"강원 원주시 단구동 1511-1 스타프라자 103,104호",강원도,원주시,단구동,37.3310482,127.9484535
배스킨라빈스,원주단관점,강원 원주시 단구로 369,강원도,원주시,단구동,37.3231945,127.9573987
배스킨라빈스,원주반곡점,"강원 원주시 늘품로 187-58 (단구동, 현대아카데미프라자) 113호, 114호",강원도,원주시,단구동,37.3373337,127.9641115
배스킨라빈스,원주혁신점,강원 원주시 반곡동 1885-3,강원도,원주시,반곡동,37.3236422,127.9793896
배스킨라빈스,강원인제점,강원 인제군 인제읍 상동리 295-6,강원도,인제군,인제읍,38.0681107,128.1724144
배스킨라빈스,철원동송점,강원 철원군 동송읍 이평리 680-6,강원도,철원군,동송읍,38.2080767,127.2184125
배스킨라빈스,철원와수점,강원 철원군 서면 와수로146번길 1 (와수리),강원도,철원군,서면,38.2367908,127.4370980
배스킨라빈스,춘천이마트점,강원 춘천시 온의동 511번지 이마트춘천점 1층,강원도,춘천시,온의동,37.8638082,127.7183660
배스킨라빈스,춘천퇴계점,강원 춘천시 행촌로 28,강원도,춘천시,퇴계동,37.8591383,127.7242250
배스킨라빈스,춘천한숲시티점,강원 춘천시 퇴계동 1240,강원도,춘천시,퇴계동,37.8543308,127.7309852
배스킨라빈스,춘천온의점,강원 춘천시 온의동 590 온의롯데캐슬스카이클래스 1층,강원도,춘천시,온의동,37.8698281,127.7184844
배스킨라빈스,춘천석사점,강원 춘천시 지석로 75,강원도,춘천시,석사동,37.8513182,127.7437076
배스킨라빈스,춘천명동점,강원 춘천시 중앙로 67번길 3,강원도,춘천시,중앙로2가,37.8791219,127.7268229
배스킨라빈스,강원대점,강원 춘천시 효자동 628-10,강원도,춘천시,효자동,37.8729210,127.7445803
배스킨라빈스,춘천애막골점,강원 춘천시 석사동 729-1,강원도,춘천시,석사동,37.8672927,127.7543095
배스킨라빈스,춘천강북점,강원 춘천시 충열로 10-13,강원도,춘천시,우두동,37.9001596,127.7289568
배스킨라빈스,춘천후평점,강원 춘천시 후석로 296,강원도,춘천시,후평동,37.8777866,127.7517423
배스킨라빈스,춘천우두점,강원 춘천시 우두6길 5 (우두동),강원도,춘천시,우두동,37.9078807,127.7326889
배스킨라빈스,춘천장학점,강원 춘천시 동면 장학리 1007-5,강원도,춘천시,동면,37.8929749,127.7555870
배스킨라빈스,강원태백점,강원 태백시 황지로 172 (황지동),강원도,태백시,황지동,37.1737174,128.9911457
배스킨라빈스,평창알펜시아점,강원 평창군 대관령면 솔봉로 325 알펜시아 콘도 101동 R05호,강원도,평창군,대관령면,37.6581327,128.6714455
배스킨라빈스,강원횡계점,강원 평창군 대관령면 대관령마루길 7 (횡계리),강원도,평창군,대관령면,37.6685269,128.7107703
배스킨라빈스,비발디파크점,강원 홍천군 서면 한치골길 262 (팔봉리),강원도,홍천군,서면,37.6523371,127.6873348
배스킨라빈스,홍천중앙로점,강원 홍천군 홍천읍 꽃뫼로 99-2,강원도,홍천군,홍천읍,37.6918117,127.8847725
배스킨라빈스,강원화천점,강원 화천군 화천읍 중앙로 11,강원도,화천군,화천읍,38.1048133,127.7055188
배스킨라빈스,강원횡성점,강원 횡성군 횡성읍 문정로 21 (읍하리),강원도,횡성군,횡성읍,37.4898639,127.9860058
배스킨라빈스,청평점,경기 가평군 청평면 청평중앙로 70 (청평리),경기도,가평군,청평면,37.7391895,127.4216899
배스킨라빈스,가평현리점,"경기 가평군 조종면 조종희망로 14 (현리, 엄마손해장국)",경기도,가평군,조종면,37.8181696,127.3501827
배스킨라빈스,flow가평휴게소상행점,경기 가평군 설악면 미사리로 544 (미사리) 가평휴계소 서울방향 1층,경기도,가평군,설악면,37.7017101,127.5434584
배스킨라빈스,가평휴게소하행점,경기 가평군 설악면 미사리 149-4 가평휴계소 춘천방향 1층,경기도,가평군,설악면,37.7016962,127.5465562
배스킨라빈스,가평점,경기 가평군 가평읍 가화로 124(1층1호),경기도,가평군,가평읍,37.8307417,127.5134831
배스킨라빈스,고양향동점,경기 고양시 덕양구 향동동 530,경기도,고양시 덕양구,향동동,37.5988443,126.8925676
배스킨라빈스,고양지축역점,"경기 고양시 덕양구 지축로 62 (지축동, 아인시티)",경기도,고양시 덕양구,지축동,37.6495361,126.9149833
배스킨라빈스,고양스타필드점,경기 고양시 덕양구 동산동 370 스타필드고양 1층 1267호,경기도,고양시 덕양구,동산동,37.6471016,126.8947736
배스킨라빈스,고양트레이더스점,"경기 고양시 덕양구 동산동 370, 지하 2층(일부)층",경기도,고양시 덕양구,동산동,37.6471016,126.8947736
배스킨라빈스,고양원흥점,경기 고양시 덕양구 도내동 957,경기도,고양시 덕양구,도내동,37.6350412,126.8714415
배스킨라빈스,행신서정점,"경기 고양시 덕양구 중앙로 438 (행신동, 아름터프라자)",경기도,고양시 덕양구,행신동,37.6180013,126.8467303
배스킨라빈스,고양삼송점,경기 고양시 덕양구 삼송동 326-2,경기도,고양시 덕양구,삼송동,37.6508365,126.8843680
배스킨라빈스,고양행신역점,경기 고양시 덕양구 충장로 18,경기도,고양시 덕양구,행신동,37.6144060,126.8344690
배스킨라빈스,고양원흥역점,"경기 고양시 덕양구 권율대로 672 (원흥동, 3호선 원흥역 봄오피스텔)",경기도,고양시 덕양구,원흥동,37.6498655,126.8741742
배스킨라빈스,고양행신햇빛점,"경기 고양시 덕양구 중앙로558번길 16-6 (행신동, 신일빌딩) 1층",경기도,고양시 덕양구,행신동,37.6240303,126.8361463
배스킨라빈스,고양신원마을점,경기 고양시 덕양구 신원동 628-2,경기도,고양시 덕양구,신원동,37.6637119,126.8912349
배스킨라빈스,고양화정역점,"경기 고양시 덕양구 화중로 60 (화정동, 화정빌딩)105호",경기도,고양시 덕양구,화정동,37.6323754,126.8308395
배스킨라빈스,고양능곡점,"경기 고양시 덕양구 지도로 100 (토당동, 파워프라자)",경기도,고양시 덕양구,토당동,37.6260957,126.8240805
배스킨라빈스,덕양구청점,"경기 고양시 덕양구 화중로 126 (화정동, 찬우물상가)",경기도,고양시 덕양구,화정동,37.6382675,126.8319207
배스킨라빈스,일산원당점,경기 고양시 덕양구 호국로 792,경기도,고양시 덕양구,성사동,37.6566317,126.8366454
배스킨라빈스,고양점,경기 고양시 덕양구 혜음로 23,경기도,고양시 덕양구,고양동,37.7026739,126.9016407
배스킨라빈스,고양관산점,경기 고양시 덕양구 통일로 770 (관산동),경기도,고양시 덕양구,관산동,37.6879132,126.8650211
배스킨라빈스,고양터미널홈플러스점,경기 고양시 일산동구 중앙로 1036번지 홈플러스 지하 2층,경기도,고양시 일산동구,백석동,37.6431783,126.7896617
배스킨라빈스,일산백석역점,경기 고양시 일산동구 일산로 46 남정프라자 106호,경기도,고양시 일산동구,백석동,37.6423617,126.7879067
배스킨라빈스,일산백마점,"경기 고양시 일산동구 일산로 196 (마두동, 대길프라자)",경기도,고양시 일산동구,마두동,37.6539719,126.7907621
배스킨라빈스,고양풍동점,경기 고양시 일산동구 숲속마을 1로 71 113호,경기도,고양시 일산동구,풍동,37.6673528,126.7997822
배스킨라빈스,일산식사점,경기 고양시 일산동구 위시티로 67 (식사동),경기도,고양시 일산동구,식사동,37.6781255,126.8108677
배스킨라빈스,일산마두역점,경기 고양시 일산동구 중앙로 1199 (장항동),경기도,고양시 일산동구,장항동,37.6536014,126.7763374
배스킨라빈스,일산장항호수점,"경기 고양시 일산동구 중앙로1261번길 57 (장항동, 대명레이크프라자 1) 1층 104호",경기도,고양시 일산동구,장항동,37.6572944,126.7710075
배스킨라빈스,,"경기 고양시 일산동구 중앙로1261번길 57 (장항동, 대명레이크프라자 1)",경기도,고양시 일산동구,장항동,37.6572944,126.7710075
배스킨라빈스,풍산이마트점,경기 고양시 일산동구 중산동 1809번지 이마트 풍산점 1층,경기도,고양시 일산동구,중산동,37.6739206,126.7871318
배스킨라빈스,일산라페스타점,경기 고양시 일산동구 무궁화로 31-1 텐폴드프라자 105호,경기도,고양시 일산동구,장항동,37.6627672,126.7674327
배스킨라빈스,일산중산점,경기 고양시 일산동구 고양대로 739 주은프라자 101호,경기도,고양시 일산동구,중산동,37.6828997,126.7783750
배스킨라빈스,일산후곡점,경기 고양시 일산서구 일산로 530,경기도,고양시 일산서구,일산동,37.6775177,126.7691091
배스킨라빈스,일산주엽점,"경기 고양시 일산서구 중앙로 1444 (주엽동), 102호",경기도,고양시 일산서구,주엽동,37.6710415,126.7601818
배스킨라빈스,킨텍스역점,"경기 고양시 일산서구 킨텍스로 240 (대화동, 킨텍스 꿈에그린)",경기도,고양시 일산서구,대화동,37.6659014,126.7504499
배스킨라빈스,후곡사거리점,경기 고양시 일산서구 후곡로 22 101호,경기도,고양시 일산서구,일산동,37.6791449,126.7638023
배스킨라빈스,킨텍스홈플러스점,경기 고양시 일산서구 호수로 817 (대화동),경기도,고양시 일산서구,대화동,37.6682829,126.7511979
배스킨라빈스,대화역점,경기 고양시 일산서구 중앙로 1568,경기도,고양시 일산서구,대화동,37.6763775,126.7479218
배스킨라빈스,일산탄현점,경기 고양시 일산서구 일현로 42 탄현프라자 101호,경기도,고양시 일산서구,탄현동,37.6909401,126.7630293
배스킨라빈스,일산대화마을점,"경기 고양시 일산서구 대화로 124 (대화동, 명성프라자)",경기도,고양시 일산서구,대화동,37.6699455,126.7345244
배스킨라빈스,일산덕이점,"경기 고양시 일산서구 하이파크3로78번길 1 (덕이동) 1층 104호, 105호",경기도,고양시 일산서구,덕이동,37.6987458,126.7532202
배스킨라빈스,일산가좌점,"경기 고양시 일산서구 가좌3로 27, 103호(가좌동)",경기도,고양시 일산서구,가좌동,37.6871820,126.7192567
배스킨라빈스,과천역점,"경기 과천시 별양로 164 (부림동, 과천센트럴파크푸르지오써밋)",경기도,과천시,부림동,37.4327958,126.9988584
배스킨라빈스,과천정부청사역점,"경기 과천시 별양상가1로 35 (별양동, 상아빌딩)",경기도,과천시,별양동,37.4285507,126.9935785
배스킨라빈스,과천위버필드점,"경기 과천시 모템말길 7, 상가12-2동 101, 102호 (갈현동)",경기도,과천시,갈현동,37.4212371,126.9884262
배스킨라빈스,광명신촌점,경기 광명시 소하동 1364,경기도,광명시,소하동,37.4483470,126.8914814
배스킨라빈스,광명하안점,"경기 광명시 범안로 1059, 유창빌딩 101호",경기도,광명시,하안동,37.4631025,126.8800711
배스킨라빈스,광명하안6단지점,경기 광명시 하안동 37 신영빌딩 103호,경기도,광명시,하안동,37.4613951,126.8788419
배스킨라빈스,광명소하이마트점,경기 광명시 소하로 97 이마트 3층,경기도,광명시,소하동,37.4466747,126.8845480
배스킨라빈스,광명철산로데오점,경기 광명시 오리로 856번길 25,경기도,광명시,철산동,37.4757844,126.8695633
배스킨라빈스,광명철산역점,경기 광명시 철산동 480,경기도,광명시,철산동,37.4746645,126.8665175
배스킨라빈스,광명소하사거리점,"경기 광명시 오리로 379 (소하동), 1층",경기도,광명시,소하동,37.4362637,126.8792734
배스킨라빈스,광명역점,"경기 광명시 일직동 511-3, 케이스퀘어 112호",경기도,광명시,일직동,37.4206303,126.8839599
배스킨라빈스,광명사거리점,경기 광명시 광명로 899,경기도,광명시,광명동,37.4792254,126.8539915
배스킨라빈스,광명7동점,경기 광명시 도덕로 39 (광명동),경기도,광명시,광명동,37.4687762,126.8521905
배스킨라빈스,광주신현,경기도 광주시  신현로 72 1층 102호          ,경기도,광주시,신현동,37.3604150,127.1546818
배스킨라빈스,광주태전점,경기 광주시 중대동 16-77,경기도,광주시,중대동,37.3934019,127.2324981
배스킨라빈스,광주탄벌점,"경기 광주시 파발로 185, 103(탄벌동, KJ빌딩)",경기도,광주시,탄벌동,37.4154437,127.2506223
배스킨라빈스,태전힐스테이트점,"경기 광주시 태봉로 145-1, 세진상가 1층 101호, 102호 (태전동)",경기도,광주시,태전동,37.3807966,127.2311403
배스킨라빈스,광주경안점,경기 광주시 중앙로 118-1 (경안동),경기도,광주시,경안동,37.4102885,127.2581978
배스킨라빈스,광주양벌점,경기도 광주시  양벌로 327          ,경기도,광주시,양벌동,37.3701499,127.2463633
배스킨라빈스,광주쌍령점,경기 광주시 경충대로1481번길 4 (쌍령동),경기도,광주시,쌍령동,37.4017199,127.2707959
배스킨라빈스,광주초월역점,경기 광주시 초월읍 경충대로 1087 (쌍동리),경기도,광주시,초월읍,37.3741051,127.2973411
배스킨라빈스,곤지암리조트점,경기 광주시 도척면 도웅리 542,경기도,광주시,도척면,37.3373769,127.2954691
배스킨라빈스,광주곤지암점,경기 광주시 곤지암읍 곤지암로 55 (곤지암리),경기도,광주시,곤지암읍,37.3495130,127.3405470
배스킨라빈스,구리토평점,경기 구리시 수택동 874-11,경기도,구리시,수택동,37.5871147,127.1387790
배스킨라빈스,구리수택점,"경기 구리시 이문안로 71 (수택동, 대호빌딩) 5호",경기도,구리시,수택동,37.5924337,127.1396500
배스킨라빈스,구리돌다리점,경기 구리시 경춘로 214 (수택동),경기도,구리시,수택동,37.6002557,127.1390962
배스킨라빈스,구리검배사거리점,"경기 구리시 벌말로 185 (수택동, 구리태영데시앙)",경기도,구리시,수택동,37.5938694,127.1498577
배스킨라빈스,구리인창점,경기 구리시 동구릉로 91,경기도,구리시,인창동,37.6082669,127.1341142
배스킨라빈스,구리등기소점,"경기 구리시 건원대로 36 (인창동, 화성골드프라자)",경기도,구리시,인창동,37.6044341,127.1405155
배스킨라빈스,구리갈매점,경기 구리시 갈매중앙로 79 (갈매동),경기도,구리시,갈매동,37.6316461,127.1169637
배스킨라빈스,산본금정점,경기 군포시 군포로 747-1,경기도,군포시,산본동,37.3719783,126.9427566
배스킨라빈스,산본사거리점,"경기 군포시 고산로 683 (산본동, 현대아카데미센타)",경기도,군포시,산본동,37.3713996,126.9343589
배스킨라빈스,군포신환사거리점,경기 군포시 금정동 723-11,경기도,군포시,금정동,37.3629103,126.9416999
배스킨라빈스,산본이마트점,경기 군포시 산본로 347 3층,경기도,군포시,산본동,37.3611050,126.9314704
배스킨라빈스,산본중심가점,경기 군포시 산본로 323번길 22,경기도,군포시,산본동,37.3587991,126.9316081
배스킨라빈스,군포당정점,"경기 군포시 고산로151번길 6 (당정동, R&K프라자)",경기도,군포시,당정동,37.3481019,126.9549592
배스킨라빈스,산본9단지점,"경기 군포시 산본동 1147, 1층 120호",경기도,군포시,산본동,37.3608620,126.9225623
배스킨라빈스,군포당동점,경기 군포시 고산로250번길 1,경기도,군포시,당동,37.3463450,126.9445371
배스킨라빈스,군포트레이더스점,"경기 군포시 삼성로 74 (부곡동, 트레이더스 군포점)",경기도,군포시,부곡동,37.3400782,126.9346285
배스킨라빈스,군포송정점,"경기 군포시 송부로34번길 2 (도마교동, 엔젤리움플라자) 1층 106호, 107호",경기도,군포시,도마교동,37.3153539,126.9180506
배스킨라빈스,김포고촌점,"경기 김포시 고촌읍 김포대로 340 (신곡리, 김포뉴시티)",경기도,김포시,고촌읍,37.6013677,126.7708131
배스킨라빈스,김포신곡점,경기 김포시 고촌읍 수기로 109 (신곡리),경기도,김포시,고촌읍,37.5938460,126.7639539
배스킨라빈스,김포향산점,경기 김포시 고촌읍 상미4로 19-56 (향산리),경기도,김포시,고촌읍,37.6187789,126.7478865
배스킨라빈스,김포풍무역점,"경기 김포시 유현로238번길 24 (풍무동, 문현타워)",경기도,김포시,풍무동,37.6111143,126.7319411
배스킨라빈스,김포트레이더스점,"경기 김포시 김포대로 715 (풍무동, 트레이더스 김포점)",경기도,김포시,풍무동,37.6124762,126.7308546
배스킨라빈스,김포풍무점,경기 김포시 풍무동 803,경기도,김포시,풍무동,37.6024391,126.7219680
배스킨라빈스,김포사우점,경기 김포시 사우중로 45,경기도,김포시,사우동,37.6192703,126.7184468
배스킨라빈스,김포걸포북변점,"경기 김포시 걸포2로 23 (걸포동) 1층 101, 102호",경기도,김포시,걸포동,37.6328769,126.7042364
배스킨라빈스,김포홈플러스점,경기 김포시 중봉로 14 (감정동),경기도,김포시,감정동,37.6238474,126.6986085
배스킨라빈스,김포장기자이점,경기 김포시 태장로 804 (장기동) 자이타워,경기도,김포시,장기동,37.6378264,126.6781397
배스킨라빈스,김포카페거리점,"경기 김포시 전원로 11 (운양동, 가든프라자) 1동 11",경기도,김포시,운양동,37.6454717,126.6811711
배스킨라빈스,김포운양점,경기 김포시 운양동 1297-12번지,경기도,김포시,운양동,37.6550759,126.6833438
배스킨라빈스,김포장기점,"경기 김포시 김포한강1로78번길 6-6 (장기동, 연경프라자)",경기도,김포시,장기동,37.6444423,126.6697301
배스킨라빈스,김포마산점,경기 김포시 마산동 646-3 다빈치프라자 107호,경기도,김포시,마산동,37.6369177,126.6440995
배스킨라빈스,김포구래역점,"경기 김포시 김포한강4로 487 (구래동, 한강신도시 반도유보라 4차)",경기도,김포시,구래동,37.6463001,126.6300872
배스킨라빈스,김포한강점,경기 김포시 구래동 6885-2,경기도,김포시,구래동,37.6435655,126.6265979
배스킨라빈스,김포양곡점,경기 김포시 양촌읍 양곡2로30번길 7-7 (양곡리) 1층,경기도,김포시,양촌읍,37.6543810,126.6275068
배스킨라빈스,김포통진점,경기 김포시 통진읍 김포대로 2229 (마송리),경기도,김포시,통진읍,37.6893153,126.5983336
배스킨라빈스,남양주다산가운점,경기 남양주시 가운동 668-3,경기도,남양주시,다산동,37.6046197,127.1555776
배스킨라빈스,다산이마트점,"경기 남양주시 도농로 24 (도농동, 부영애시앙) 이마트 다산점 지하1층",경기도,남양주시,다산동,37.6087966,127.1585900
배스킨라빈스,다산지금점,"경기 남양주시 다산지금로 136 (다산동) 푸리마타워 112,113호",경기도,남양주시,다산동,37.6008774,127.1735210
배스킨라빈스,다산법조타운점,경기 남양주시 다산동 3198-21,경기도,남양주시,다산동,37.6113331,127.1642588
배스킨라빈스,다산이편한세상점,경기 남양주시 다산동 6130,경기도,남양주시,다산동,37.6202717,127.1577052
배스킨라빈스,다산롯데캐슬점,경기 남양주시 다산동 6055,경기도,남양주시,다산동,37.6258209,127.1540280
배스킨라빈스,별내신안점,"경기 남양주시 별내5로5번길 11 (별내동, 성산 메디컬 타워)",경기도,남양주시,별내동,37.6502627,127.1126637
배스킨라빈스,별내로데오점,경기 남양주시 별내중앙로 63 (별내동),경기도,남양주시,별내동,37.6478619,127.1229379
배스킨라빈스,남양주덕소점,경기 남양주시 와부읍 덕소리 473-2,경기도,남양주시,와부읍,37.5862033,127.2120864
배스킨라빈스,남양주퇴계원점,경기 남양주시 퇴계원면 퇴계원리 281-1,경기도,남양주시,퇴계원읍,37.6514578,127.1418203
배스킨라빈스,별내북부점,경기 남양주시 별내3로 328 (별내동) 1층 104호,경기도,남양주시,별내동,37.6666989,127.1173473
배스킨라빈스,,경기 남양주시 진건읍 진건오남로 91,경기도,남양주시,진건읍,37.6588142,127.1780535
배스킨라빈스,남양주진건점,경기 남양주시 진건읍 진건오남로 91 (용정리) 1층,경기도,남양주시,진건읍,37.6588142,127.1780535
배스킨라빈스,남양주평내점,"경기 남양주시 경춘로1256번길 6 (평내동, 다모아프라자)",경기도,남양주시,평내동,37.6459466,127.2344211
배스킨라빈스,남양주청학점,"경기 남양주시 별내면 청학로중앙길 9 (청학리, 청화빌딩)",경기도,남양주시,별내면,37.7086991,127.1184072
배스킨라빈스,남양주이마트점,"경기 남양주시 늘을2로 27 (호평동, 남양주 호평이마트)",경기도,남양주시,호평동,37.6550675,127.2430743
배스킨라빈스,남양주호평점,경기 남양주시 늘을2로 20,경기도,남양주시,호평동,37.6544952,127.2441105
배스킨라빈스,남양주오남한신점,경기 남양주시 오남읍 진건오남로 545-5 (오남리),경기도,남양주시,오남읍,37.6820339,127.2098665
배스킨라빈스,남양주호평중흥점,"경기 남양주시 늘을3로 65-12 (호평동, 금강프라자) 1층",경기도,남양주시,호평동,37.6602296,127.2478975
배스킨라빈스,남양주오남점,"경기 남양주시 오남읍 양지리 96, 양지빌딩 1층",경기도,남양주시,오남읍,37.6981257,127.2030702
배스킨라빈스,남양주진접해밀점,"경기 남양주시 진접읍 해밀예당1로 30-9 (금곡리) 107,108호",경기도,남양주시,진접읍,37.7116431,127.1867779
배스킨라빈스,남양주장현(임시휴점)점,경기 남양주시 진접읍 봉현로 32 (장현리),경기도,남양주시,진접읍,37.7163517,127.1797490
배스킨라빈스,남양주진접점,경기 남양주시 진접읍 해밀예당3로 61 (금곡리),경기도,남양주시,진접읍,37.7151239,127.1978290
배스킨라빈스,진접홈플러스점,경기 남양주시 진접읍 금강로 1447,경기도,남양주시,진접읍,37.7217730,127.1886078
배스킨라빈스,남양주진접역점,경기 남양주시 진접읍 해밀예당1로 221 (금곡리) 지안빌딩 1층,경기도,남양주시,진접읍,37.7206568,127.2027443
배스킨라빈스,남양주창현점,경기 남양주시 화도읍 창현리 555,경기도,남양주시,화도읍,37.6462032,127.3054068
배스킨라빈스,남양주마석점,경기 남양주시 화도읍 비룡로 58,경기도,남양주시,화도읍,37.6572373,127.3020098
배스킨라빈스,남양주부평점,"경기 남양주시 진접읍 부평로48번길 140 (부평리, 더샵 남양주퍼스트시티) 108호",경기도,남양주시,진접읍,37.7375732,127.1979609
배스킨라빈스,동두천지행점,경기 동두천시 지행로 50,경기도,동두천시,지행동,37.8920906,127.0526152
배스킨라빈스,동두천생연점,경기 동두천시 생연동 397-1,경기도,동두천시,생연동,37.8996008,127.0621723
배스킨라빈스,부천옥길점,경기 부천시 옥길동 726-1,경기도,부천시,옥길동,37.4680058,126.8224995
배스킨라빈스,부천소사홈플러스,경기도 부천시 경인로 532 (괴안동)          ,경기도,부천시,괴안동,37.4848729,126.8142918
배스킨라빈스,부천고강,경기도 부천시 역곡로 481          ,경기도,부천시,고강동,37.5276001,126.8158554
배스킨라빈스,역곡남부,경기도 부천시 경인로 517          ,경기도,부천시,괴안동,37.4848886,126.8124677
배스킨라빈스,역곡북부점,경기도 부천시 역곡로 2          ,경기도,부천시,역곡동,37.4856139,126.8119671
배스킨라빈스,부천옥길트레이더스점,경기 부천시 옥길동 768,경기도,부천시,옥길동,37.4615357,126.8139516
배스킨라빈스,부천범박,경기도 부천시 범안로 77          ,경기도,부천시,범박동,37.4749499,126.8088113
배스킨라빈스,부천원종,경기도 부천시 원종로 47          ,경기도,부천시,원종동,37.5242298,126.8052005
배스킨라빈스,부천여월홈플러스점,"경기 부천시 소사로 663 (여월동, 홈플러스 부천여월점)",경기도,부천시,여월동,37.5158498,126.8024071
배스킨라빈스,부천소사점,경기 부천시 소사구 소사본동 139-22 대양프라자 1층,경기도,부천시,소사본동,37.4777626,126.7958016
배스킨라빈스,부천도당점,경기도 부천시 삼작로 298          ,경기도,부천시,도당동,37.5200354,126.7948706
배스킨라빈스,부천원미점,경기 부천시 원미동 76-3,경기도,부천시,원미동,37.4943545,126.7914869
배스킨라빈스,부천오정점,"경기 부천시 오정로 249 (오정동, 오정프라자) 1층",경기도,부천시,오정동,37.5298481,126.7859732
배스킨라빈스,부천역지하점,경기 부천시 심곡본동 316-2,경기도,부천시,심곡본동,37.4840459,126.7828592
배스킨라빈스,부천역북부점,경기도 부천시 부일로 459          ,경기도,부천시,심곡동,37.4863123,126.7811944
배스킨라빈스,중동위브점,"경기 부천시 중동 1111, 제상가6종 111호",경기도,부천시,중동,37.4987469,126.7785877
배스킨라빈스,부천역남부점,"경기 부천시 경인로 202 (심곡본동, 부천메디컬타워) 1층 2호",경기도,부천시,심곡본동,37.4833333,126.7778484
배스킨라빈스,중동위브점,경기도 부천시 신흥로 170-1 (중동) 제상가6동 111호          ,경기도,부천시,중동,37.4988920,126.7785354
배스킨라빈스,부천중흥마을점,"경기 부천시 길주로 249 (중동, 대일빌딩)",경기도,부천시,중동,37.5043215,126.7702310
배스킨라빈스,부천신흥시장점,경기도 부천시 중동로 391 1층          ,경기도,부천시,약대동,37.5147982,126.7699115
배스킨라빈스,중동역북부점,경기 부천시 원미구 중동 1289-1 팰리스카운티아이파크상가12호,경기도,부천시,중동,37.4882260,126.7677468
배스킨라빈스,부천시청점,"경기 부천시 석천로 171 (중동, 중동프라자)",경기도,부천시,중동,37.5029891,126.7625201
배스킨라빈스,부천소풍뉴코아점,경기도 부천시 송내대로 239 1층소풍뉴코아킴스          ,경기도,부천시,상동,37.5041097,126.7566632
배스킨라빈스,상동홈플러스점,경기 부천시 상동 540-1,경기도,부천시,상동,37.5043620,126.7550291
배스킨라빈스,상동북부점,경기도 부천시 송내대로265번길 85          ,경기도,부천시,상동,37.5073554,126.7539173
배스킨라빈스,송내로데오점,"경기 부천시 상일로94번길 37 (상동, 금강플라자)",경기도,부천시,상동,37.4898996,126.7528423
배스킨라빈스,상동남부점,"경기 부천시 상동로 79 (상동, 수석프라자)",경기도,부천시,상동,37.5042755,126.7523672
배스킨라빈스,송내남부역사점,경기 부천시 소사구 송내동 272-1 송내역 역사상가 210호,경기도,부천시,송내동,37.4874825,126.7522230
배스킨라빈스,성남고등점,경기 성남시 수정구 청계산로 686 (고등동) 140호,경기도,성남시 수정구,고등동,37.4272753,127.0939366
